Applicant_ID,Applicant_Name,Annual_Income,Credit_Score,City,State,Employment_Status,Monthly_Rent
TG-108512,Applicant 8512,92135.0,658,New York,NY,Unemployed,2096
TG-108513,Applicant 8513,99389.0,653,Brooklyn,NJ,Unemployed,3279
TG-108514,Applicant 8514,72031.0,553, Newark,NY, full time ,1200
TG-108515,Applicant 8515,91952.0,712,Jersey City,NY, full time ,5209
TG-108516,Applicant 8516,57179.0,606,Queens,,Unemployed,4253
TG-108517,Applicant 8517,123653.0,729,New York,, full time ,3963
TG-108518,Applicant 8518,65972.0,600, Newark,ny, full time ,3833
TG-108519,Applicant 8519,118865.0,709,Jersey City,ny,Part Time,5447
TG-108520,Applicant 8520,77992.0,752,Queens,,Self-Employed,4632
TG-108521,Applicant 8521 ,91060.0,688,Jersey City,ny,Unemployed,3617
TG-108522,Applicant 8522,70151.0,770,Hoboken,, full time ,2882
TG-108523,Applicant 8523,54520.0,687, Newark,NY,Part Time,1762
TG-108524,Applicant 8524 ,32657.0,750,New York,ny,Part Time,1457
TG-108525,Applicant 8525,53340.0,669,New York,NY,Self-Employed,2164
TG-108526,Applicant 8526,75283.0,671, Newark,NJ,Part Time,5485
TG-108527,Applicant 8527,91356.0,557,Brooklyn,ny,Full Time,3041
TG-108528,Applicant 8528,115311.0,816,Brooklyn,,Full Time,5075
TG-108529,Applicant 8529,71627.0,794,Jersey City,,Unemployed,5293
TG-108530,Applicant 8530,58541.0,624,Hoboken,NJ,Self-Employed,3854
TG-108531,Applicant 8531,41719.0,581,Jersey City,,Full Time,5184
TG-108532,Applicant 8532,99402.0,535,Queens,NY,Self-Employed,3229
TG-108533,Applicant 8533,126496.0,669,New York,,Unemployed,5015
TG-108534,Applicant 8534,122990.0,661,Jersey City,NJ,Part Time,3069
TG-108535,Applicant 8535,106298.0,635,Jersey City,N.J.,Part Time,1577
TG-108536,Applicant 8536,104156.0,584, Newark,N.J.,Part Time,3592
TG-108537,Applicant 8537,135929.0,713,New York,NY,Full Time,4058
TG-108538,Applicant 8538,94962.0,680,New York,N.J.,Self-Employed,2048
TG-108539,Applicant 8539,104384.0,797,Brooklyn,,Full Time,1979
TG-108540,Applicant 8540,75376.0,815,Brooklyn,NJ, full time ,4611
TG-108541,Applicant 8541,44139.0,558,New York,NY,Self-Employed,2065
TG-108542,Applicant 8542,64485.0,688,Jersey City,N.J.,Unemployed,4839
TG-108543,Applicant 8543,84725.0,587,Queens,,Full Time,3130
TG-108544,Applicant 8544,86824.0,526,Jersey City,,Part Time,1738
TG-108545,Applicant 8545,142789.0,604,Queens,ny,Part Time,5229
TG-108546,Applicant 8546,87438.0,718,New York,ny,Part Time,2305
TG-108547,Applicant 8547,120365.0,651, Newark,NJ,Full Time,2965
TG-108548,Applicant 8548,71948.0,595,Queens,NY,Full Time,2955
TG-108549,Applicant 8549,75650.0,769,Brooklyn,N.J.,Part Time,1433
TG-108550,Applicant 8550,45130.0,728, Newark,N.J.,Part Time,4463
TG-108551,Applicant 8551,62730.0,603,New York,,Part Time,4935
TG-108552,Applicant 8552,100809.0,742,Hoboken,N.J., full time ,4884
TG-108553,Applicant 8553,85227.0,772,Queens,NJ,Full Time,2096
TG-108554,Applicant 8554,113288.0,550,Queens,ny,Part Time,4795
TG-108555,Applicant 8555,90438.0,720, Newark,,Unemployed,1475
TG-108556,Applicant 8556,74426.0,999,Hoboken,NY,Part Time,1602
TG-108557,Applicant 8557,149449.0,591,Hoboken,,Full Time,3501
TG-108558,Applicant 8558,82183.0,999,New York,N.J.,Unemployed,4248
TG-108559,Applicant 8559,119890.0,535, Newark,NJ,Full Time,3784
TG-108560,Applicant 8560,72964.0,535,Jersey City,NY,Full Time,5458
TG-108561,Applicant 8561,106288.0,694,Hoboken,,Full Time,3310
TG-108562,Applicant 8562,112840.0,597,Queens,N.J.,Self-Employed,1442
TG-108563,Applicant 8563,91255.0,759,Hoboken,,Unemployed,3550
TG-108564,Applicant 8564,14366.0,556,New York,NY, full time ,2162
TG-108565,Applicant 8565,85548.0,751,New York,N.J., full time ,2339
TG-108566,Applicant 8566,121914.0,732,Queens,ny,Self-Employed,3567
TG-108567,Applicant 8567,100824.0,712,Queens,NY,Full Time,2245
TG-108568,Applicant 8568,98375.0,579,Queens,ny, full time ,2686
TG-108569,Applicant 8569,33332.0,708,Jersey City,ny,Unemployed,2164
TG-108570,Applicant 8570,63386.0,786,Queens,N.J.,Part Time,3865
TG-108571,Applicant 8571,97341.0,645, Newark,,Unemployed,3211
TG-108572,Applicant 8572,97311.0,722,New York,,Full Time,4607
TG-108573,Applicant 8573,121440.0,551,New York,NJ,Unemployed,1569
TG-108574,Applicant 8574,80654.0,780,Hoboken,NY,Full Time,2594
TG-108575,Applicant 8575,97175.0,613,Queens,NY,Unemployed,2028
TG-108576,Applicant 8576,85491.0,619,Jersey City,N.J.,Self-Employed,3275
TG-108577,Applicant 8577,55392.0,804, Newark,N.J.,Unemployed,4096
TG-108578,Applicant 8578,17326.0,544,Brooklyn,NJ, full time ,1382
TG-108579,Applicant 8579,97930.0,636,Hoboken,NJ,Part Time,1575
TG-108580,Applicant 8580,90218.0,718, Newark,ny,Self-Employed,3029
TG-108581,Applicant 8581,66455.0,798,Jersey City,NJ,Unemployed,5190
TG-108582,Applicant 8582,36425.0,589,Queens,,Full Time,1409
TG-108583,Applicant 8583,103892.0,598,Jersey City,ny,Self-Employed,5327
TG-108584,Applicant 8584,77022.0,533,Brooklyn,NJ, full time ,3291
TG-108585,Applicant 8585,101706.0,548, Newark,,Part Time,2085
TG-108586,Applicant 8586,140921.0,663,Jersey City,,Part Time,4906
TG-108587,Applicant 8587,20757.0,529,Brooklyn,ny,Unemployed,2194
TG-108588,Applicant 8588,64012.0,566,Brooklyn,ny, full time ,3689
TG-108589,Applicant 8589,78719.0,779, Newark,, full time ,3861
TG-108590,Applicant 8590,128645.0,531,Brooklyn,N.J.,Part Time,4715
TG-108591,Applicant 8591,35908.0,817, Newark,ny,Part Time,5262
TG-108592,Applicant 8592,143076.0,745,Jersey City,NY, full time ,2554
TG-108593,Applicant 8593,89076.0,779,Queens,N.J.,Part Time,4019
TG-108594,Applicant 8594,82120.0,603,New York,NY,Full Time,3126
TG-108595,Applicant 8595,79058.0,525,New York,NJ,Part Time,1428
TG-108596,Applicant 8596,71912.0,766,Jersey City,ny,Full Time,4411
TG-108597,Applicant 8597,116444.0,554,Queens,ny,Part Time,5110
TG-108598,Applicant 8598,52944.0,694,New York,,Self-Employed,5349
TG-108599,Applicant 8599,95362.0,584,Brooklyn,ny,Self-Employed,3839
TG-108600,Applicant 8600,73475.0,666,Jersey City,NY,Self-Employed,2494
TG-108601,Applicant 8601,62136.0,576,Jersey City,N.J.,Full Time,5425
TG-108602,Applicant 8602,162579.0,712,Hoboken,NJ,Full Time,2748
TG-108603,Applicant 8603,97572.0,532,Hoboken,N.J.,Unemployed,1716
TG-108604,Applicant 8604,103398.0,537,Hoboken,NY,Unemployed,4688
TG-108605,Applicant 8605,119133.0,765, Newark,NJ,Part Time,4255
TG-108606,Applicant 8606,42360.0,682,Queens,,Full Time,4209
TG-108607,Applicant 8607,137569.0,633,Jersey City,ny,Self-Employed,3180
TG-108608,Applicant 8608,9731.0,801,Hoboken,ny,Self-Employed,1424
TG-108609,Applicant 8609,61937.0,752,Jersey City,,Self-Employed,3450
TG-108610,Applicant 8610,71229.0,685,Brooklyn,NY,Part Time,4102
TG-108611,Applicant 8611,102452.0,545,Hoboken,,Full Time,4181
TG-108612,Applicant 8612,91562.0,645,Jersey City,NY,Part Time,1335
TG-108613,Applicant 8613,79996.0,800,Queens,NJ, full time ,5075
TG-108614,Applicant 8614,84640.0,805, Newark,N.J., full time ,2252
TG-108615,Applicant 8615,55659.0,802,Queens,N.J.,Unemployed,2574
TG-108616,Applicant 8616,40083.0,658,Queens,,Full Time,4237
TG-108617,Applicant 8617,106795.0,620,Hoboken,ny,Self-Employed,2551
TG-108618,Applicant 8618,105811.0,530,Queens,,Full Time,5129
TG-108619,Applicant 8619,132535.0,735, Newark,ny,Unemployed,2593
TG-108620,Applicant 8620,61299.0,549,New York,,Self-Employed,1570
TG-108621,Applicant 8621,105784.0,613, Newark,,Part Time,2859
TG-108622,Applicant 8622,76489.0,635,Brooklyn,N.J.,Self-Employed,2121
TG-108623,Applicant 8623,120714.0,790, Newark,ny, full time ,4643
TG-108624,Applicant 8624,115659.0,810,Jersey City,N.J.,Part Time,2476
TG-108625,Applicant 8625,91336.0,558,New York,ny,Self-Employed,5142
TG-108626,Applicant 8626,74814.0,543,Hoboken,NJ,Part Time,3686
TG-108627,Applicant 8627,113828.0,783,Jersey City,NJ, full time ,1801
TG-108628,Applicant 8628,104407.0,562, Newark,NJ, full time ,3265
TG-108629,Applicant 8629,64467.0,689,Jersey City,NY,Full Time,1418
TG-108630,Applicant 8630,45166.0,688,Queens,N.J., full time ,2401
TG-108631,Applicant 8631,76344.0,545,Jersey City,N.J., full time ,1408
TG-108632,Applicant 8632,130462.0,699,Jersey City,NJ, full time ,3036
TG-108633,Applicant 8633,119395.0,669, Newark,,Unemployed,4406
TG-108634,Applicant 8634,51630.0,652,Brooklyn,N.J., full time ,1410
TG-108635,Applicant 8635,49967.0,662, Newark,ny,Full Time,4938
TG-108636,Applicant 8636,123241.0,683,Hoboken,N.J.,Part Time,4823
TG-108637,Applicant 8637,50931.0,620,New York,N.J.,Unemployed,1472
TG-108638,Applicant 8638,100279.0,582,Queens,ny,Part Time,2926
TG-108639,Applicant 8639,66518.0,612,Brooklyn,NJ,Part Time,4779
TG-108640,Applicant 8640,133511.0,726,New York,NJ,Full Time,3981
TG-108641,Applicant 8641,61887.0,591,New York,ny,Unemployed,1701
TG-108642,Applicant 8642,119301.0,579,Brooklyn,N.J.,Self-Employed,5025
TG-108643,Applicant 8643,90546.0,548,Queens,N.J., full time ,5144
TG-108644,Applicant 8644,92566.0,538,Hoboken,NJ,Part Time,3073
TG-108645,Applicant 8645,25891.0,592,Brooklyn,NY,Part Time,2309
TG-108646,Applicant 8646 ,18913.0,765,Brooklyn,NJ,Full Time,3427
TG-108647,Applicant 8647,78383.0,606,Brooklyn,ny,Full Time,4264
TG-108648,Applicant 8648,92407.0,702,Queens,NY,Full Time,4351
TG-108649,Applicant 8649,51244.0,716,Brooklyn,NY,Unemployed,2549
TG-108650,Applicant 8650,52339.0,763,Brooklyn,ny, full time ,1208
TG-108651,Applicant 8651,101844.0,637,Jersey City,,Unemployed,4699
TG-108652,Applicant 8652,101886.0,601,Jersey City,NJ,Full Time,5487
TG-108653,Applicant 8653,80868.0,766,Jersey City,N.J.,Full Time,2313
TG-108654,Applicant 8654,108406.0,753,Jersey City,NJ,Part Time,4691
TG-108655,Applicant 8655,49774.0,672,Brooklyn,ny,Unemployed,4676
TG-108656,Applicant 8656,74322.0,791,Jersey City,N.J.,Unemployed,1876
TG-108657,Applicant 8657,134436.0,554,New York,, full time ,3972
TG-108658,Applicant 8658,87050.0,732,Hoboken,ny,Unemployed,2583
TG-108659,Applicant 8659,88789.0,730,Jersey City,NJ, full time ,3442
TG-108660,Applicant 8660,154178.0,658,Queens,NY,Self-Employed,1698
TG-108661,Applicant 8661,43020.0,708,Hoboken,ny, full time ,2840
TG-108662,Applicant 8662,108893.0,819, Newark,ny,Full Time,3054
TG-108663,Applicant 8663,134920.0,771, Newark,NJ,Self-Employed,5449
TG-108664,Applicant 8664,75254.0,669,New York,,Part Time,2269
TG-108665,Applicant 8665,110789.0,738,Hoboken,NJ,Part Time,5476
TG-108666,Applicant 8666,55539.0,601,Hoboken,NJ,Part Time,2795
TG-108667,Applicant 8667,64398.0,709,New York,,Full Time,5027
TG-108668,Applicant 8668,96549.0,753, Newark,,Part Time,4303
TG-108669,Applicant 8669,108957.0,695,Jersey City,ny, full time ,1546
TG-108670,Applicant 8670,118628.0,751,New York,NY,Full Time,3422
TG-108671,Applicant 8671,132089.0,582,Queens,NJ,Unemployed,2028
TG-108672,Applicant 8672,82977.0,756,New York,NY,Full Time,2829
TG-108673,Applicant 8673,120808.0,552,Brooklyn,,Full Time,4401
TG-108674,Applicant 8674,74731.0,999, Newark,,Unemployed,2886
TG-108675,Applicant 8675 ,112063.0,579,Brooklyn,NJ, full time ,2675
TG-108676,Applicant 8676,91225.0,521, Newark,ny,Self-Employed,2644
TG-108677,Applicant 8677,98370.0,576, Newark,NJ,Unemployed,3898
TG-108678,Applicant 8678,97705.0,806,Hoboken,ny,Full Time,4628
TG-108679,Applicant 8679,36859.0,657,Jersey City,N.J.,Part Time,5106
TG-108680,Applicant 8680,51276.0,798,Jersey City,ny,Unemployed,1823
TG-108681,Applicant 8681,88076.0,733, Newark,NJ,Unemployed,1357
TG-108682,Applicant 8682,34382.0,758, Newark,NJ,Self-Employed,1768
TG-108683,Applicant 8683,109936.0,804,Brooklyn,ny,Full Time,5254
TG-108684,Applicant 8684,111147.0,550,Queens,NY,Part Time,4816
TG-108685,Applicant 8685,94815.0,725,New York,ny,Part Time,5104
TG-108686,Applicant 8686,51366.0,793, Newark,N.J.,Self-Employed,5304
TG-108687,Applicant 8687,126404.0,530, Newark,N.J.,Part Time,3836
TG-108688,Applicant 8688,146116.0,566,New York,NY, full time ,3239
TG-108689,Applicant 8689,89412.0,522,New York,N.J.,Unemployed,4060
TG-108690,Applicant 8690 ,100316.0,649,Queens,NJ,Unemployed,5390
TG-108691,Applicant 8691,91052.0,591,Queens,NY,Part Time,2500
TG-108692,Applicant 8692,100911.0,678,New York,NY,Part Time,4169
TG-108693,Applicant 8693,81413.0,649, Newark,NY,Part Time,4232
TG-108694,Applicant 8694,83963.0,541, Newark,ny,Unemployed,5412
TG-108695,Applicant 8695,112172.0,654,New York,ny,Part Time,2679
TG-108696,Applicant 8696,155369.0,539, Newark,NY, full time ,5154
TG-108697,Applicant 8697,42998.0,739,Queens,N.J., full time ,3572
TG-108698,Applicant 8698,81886.0,649,New York,NJ,Unemployed,3143
TG-108699,Applicant 8699,49586.0,551,Queens,NJ,Full Time,1273
TG-108700,Applicant 8700,132761.0,609, Newark,ny,Full Time,5103
TG-108701,Applicant 8701,67368.0,778, Newark,,Full Time,2642
TG-108702,Applicant 8702,41704.0,817,Hoboken,NY, full time ,5189
TG-108703,Applicant 8703,104146.0,768,Brooklyn,,Self-Employed,5094
TG-108704,Applicant 8704,137329.0,692,Brooklyn,NJ,Full Time,5013
TG-108705,Applicant 8705,104908.0,566,Queens,ny,Self-Employed,2486
TG-108706,Applicant 8706,91144.0,716,New York,ny,Unemployed,1750
TG-108707,Applicant 8707,97274.0,553,Brooklyn,ny, full time ,3651
TG-108708,Applicant 8708,127445.0,773, Newark,ny,Full Time,3351
TG-108709,Applicant 8709,58774.0,767,Jersey City,ny, full time ,4711
TG-108710,Applicant 8710,81645.0,561,New York,NY,Unemployed,3087
TG-108711,Applicant 8711,71419.0,808,Queens,, full time ,3390
TG-108712,Applicant 8712,49964.0,642, Newark,NJ,Part Time,3961
TG-108713,Applicant 8713,75149.0,546, Newark,NJ,Full Time,3793
TG-108714,Applicant 8714,118232.0,578,Jersey City,ny, full time ,2023
TG-108715,Applicant 8715,101998.0,666,Queens,ny, full time ,2306
TG-108716,Applicant 8716,104329.0,634,New York,ny, full time ,3419
TG-108717,Applicant 8717,89394.0,718, Newark,N.J.,Unemployed,4969
TG-108718,Applicant 8718,100700.0,647,Hoboken,NJ,Full Time,1561
TG-108719,Applicant 8719,60982.0,672, Newark,ny,Full Time,5337
TG-108720,Applicant 8720,75715.0,790,Hoboken,,Part Time,2963
TG-108721,Applicant 8721,90760.0,602,Hoboken,N.J.,Part Time,5427
TG-108722,Applicant 8722,93325.0,542,New York,NY, full time ,4157
TG-108723,Applicant 8723,94606.0,530,New York,N.J.,Full Time,3672
TG-108724,Applicant 8724,80850.0,706,Jersey City,N.J.,Full Time,2276
TG-108725,Applicant 8725,73677.0,635, Newark,N.J., full time ,2620
TG-108726,Applicant 8726,179733.0,681,New York,,Self-Employed,1663
TG-108727,Applicant 8727,112204.0,622,New York,NJ,Full Time,2578
TG-108728,Applicant 8728,97394.0,762,Jersey City,ny, full time ,3440
TG-108729,Applicant 8729,78004.0,526,Jersey City,, full time ,5289
TG-108730,Applicant 8730,71463.0,691, Newark,,Self-Employed,3634
TG-108731,Applicant 8731,81076.0,775,Queens,ny,Part Time,2995
TG-108732,Applicant 8732,93785.0,766,Brooklyn,N.J., full time ,5096
TG-108733,Applicant 8733,28587.0,711, Newark,NY,Full Time,1994
TG-108734,Applicant 8734,37918.0,633,Brooklyn,N.J.,Part Time,4267
TG-108735,Applicant 8735,65894.0,542,Queens,N.J.,Part Time,4487
TG-108736,Applicant 8736,91214.0,795,Hoboken,NJ,Part Time,2499
TG-108737,Applicant 8737,77822.0,655, Newark,N.J., full time ,5403
TG-108738,Applicant 8738,129344.0,714,New York,NY,Full Time,3637
TG-108739,Applicant 8739,40528.0,777,Jersey City,,Self-Employed,1924
TG-108740,Applicant 8740,62460.0,797, Newark,N.J.,Unemployed,2432
TG-108741,Applicant 8741,130603.0,999,Jersey City,,Unemployed,4282
TG-108742,Applicant 8742,88934.0,555,Hoboken,NJ,Part Time,4417
TG-108743,Applicant 8743,111545.0,999,Jersey City,NY,Unemployed,4306
TG-108744,Applicant 8744,146537.0,543,Hoboken,ny,Unemployed,2790
TG-108745,Applicant 8745,64186.0,659,Queens,ny, full time ,1739
TG-108746,Applicant 8746,82021.0,541,Hoboken,NJ,Self-Employed,1308
TG-108747,Applicant 8747,76827.0,723,Brooklyn,NY,Unemployed,3271
TG-108748,Applicant 8748 ,26362.0,743, Newark,,Self-Employed,2896
TG-108749,Applicant 8749,75688.0,742,Hoboken,NJ,Unemployed,4237
TG-108750,Applicant 8750,111432.0,600, Newark,N.J.,Part Time,3619
TG-108751,Applicant 8751,101218.0,710,Queens,,Part Time,2388
TG-108752,Applicant 8752,103572.0,805,Hoboken,N.J.,Self-Employed,1249
TG-108753,Applicant 8753,73735.0,666,Queens,N.J.,Self-Employed,4894
TG-108754,Applicant 8754,65317.0,801,Brooklyn,,Self-Employed,4796
TG-108755,Applicant 8755,123078.0,530,New York,N.J.,Self-Employed,1270
TG-108756,Applicant 8756,70080.0,795,Queens,ny,Full Time,3154
TG-108757,Applicant 8757,93822.0,575,New York,,Part Time,1691
TG-108758,Applicant 8758,89900.0,692,Queens,NJ,Unemployed,1673
TG-108759,Applicant 8759,128852.0,723,Hoboken,ny,Full Time,5281
TG-108760,Applicant 8760,114142.0,767,New York,NJ,Self-Employed,5319
TG-108761,Applicant 8761,46142.0,785,Queens,NY,Unemployed,1668
TG-108762,Applicant 8762,49373.0,541, Newark,NJ,Part Time,2660
TG-108763,Applicant 8763,102367.0,543,Queens,,Self-Employed,5442
TG-108764,Applicant 8764,83070.0,713,New York,NJ, full time ,2909
TG-108765,Applicant 8765,71345.0,615, Newark,NY,Self-Employed,4700
TG-108766,Applicant 8766,115469.0,782,Queens,N.J.,Unemployed,2639
TG-108767,Applicant 8767,90624.0,591,New York,,Part Time,2228
TG-108768,Applicant 8768,86574.0,762,Brooklyn,ny,Self-Employed,2043
TG-108769,Applicant 8769,108395.0,557,Jersey City,ny,Part Time,2071
TG-108770,Applicant 8770,73747.0,608,Brooklyn,NJ,Full Time,4097
TG-108771,Applicant 8771,132056.0,547,New York,ny, full time ,1922
TG-108772,Applicant 8772,61359.0,611,Hoboken,NY,Full Time,4030
TG-108773,Applicant 8773,104708.0,573,Hoboken,ny, full time ,4600
TG-108774,Applicant 8774,128015.0,678,Jersey City,NJ,Full Time,4511
TG-108775,Applicant 8775,43681.0,747,New York,ny,Part Time,4074
TG-108776,Applicant 8776,74700.0,560, Newark,N.J.,Part Time,3203
TG-108777,Applicant 8777,119266.0,556,Queens,N.J.,Full Time,3251
TG-108778,Applicant 8778,119717.0,644,Brooklyn,ny,Unemployed,2937
TG-108779,Applicant 8779,79855.0,698, Newark,,Full Time,5335
TG-108780,Applicant 8780,62960.0,556,Brooklyn,ny,Self-Employed,3824
TG-108781,Applicant 8781,113678.0,620,Jersey City,N.J.,Unemployed,2486
TG-108782,Applicant 8782,120506.0,550,Jersey City,N.J.,Part Time,1776
TG-108783,Applicant 8783,50060.0,709,Jersey City,NY,Full Time,1987
TG-108784,Applicant 8784,48883.0,665, Newark,NJ,Unemployed,2767
TG-108785,Applicant 8785,91758.0,609, Newark,NY,Self-Employed,3088
TG-108786,Applicant 8786,103881.0,525,Jersey City,, full time ,1363
TG-108787,Applicant 8787,76028.0,658, Newark,NJ,Part Time,1601
TG-108788,Applicant 8788,105379.0,614,Jersey City,ny,Unemployed,3732
TG-108789,Applicant 8789,63696.0,638, Newark,ny,Unemployed,1552
TG-108790,Applicant 8790,21559.0,639,Jersey City,,Unemployed,1872
TG-108791,Applicant 8791,72283.0,642,Queens,N.J.,Full Time,4084
TG-108792,Applicant 8792,86897.0,804,Queens,ny,Part Time,4353
TG-108793,Applicant 8793,76725.0,698,Brooklyn,NY,Part Time,1464
TG-108794,Applicant 8794,50242.0,526,Brooklyn,N.J.,Full Time,2265
TG-108795,Applicant 8795,30531.0,646,Jersey City,ny,Full Time,4654
TG-108796,Applicant 8796,69577.0,596,Brooklyn,N.J.,Full Time,1406
TG-108797,Applicant 8797,111930.0,753, Newark,NJ,Self-Employed,5405
TG-108798,Applicant 8798,122686.0,593,Jersey City,ny,Unemployed,4701
TG-108799,Applicant 8799,120631.0,790,Queens,ny,Self-Employed,1607
TG-108800,Applicant 8800,60523.0,639,Hoboken,N.J.,Part Time,2859
TG-108801,Applicant 8801,50389.0,554,Queens,NJ,Full Time,3956
TG-108802,Applicant 8802,99899.0,726,New York,NY,Unemployed,1478
TG-108803,Applicant 8803,104053.0,789,Queens,NJ, full time ,3089
TG-108804,Applicant 8804,97005.0,612,New York,NY,Unemployed,1250
TG-108805,Applicant 8805,24578.0,696,Brooklyn,, full time ,5064
TG-108806,Applicant 8806,58993.0,793,Queens,NJ,Unemployed,3798
TG-108807,Applicant 8807,84109.0,698,Hoboken,NY,Full Time,1523
TG-108808,Applicant 8808,99617.0,648, Newark,N.J., full time ,5213
TG-108809,Applicant 8809,108019.0,644,Queens,NY, full time ,5260
TG-108810,Applicant 8810,89328.0,546, Newark,,Part Time,3622
TG-108811,Applicant 8811,94924.0,583,Queens,NY,Unemployed,3004
TG-108812,Applicant 8812,87546.0,579,Queens,NJ,Self-Employed,2644
TG-108813,Applicant 8813,,738, Newark,NY,Self-Employed,3356
TG-108814,Applicant 8814,94386.0,736, Newark,NJ,Part Time,2978
TG-108815,Applicant 8815,86972.0,688,Jersey City,,Part Time,3738
TG-108816,Applicant 8816,76949.0,668,Queens,NY,Part Time,4494
TG-108817,Applicant 8817,87439.0,789,Queens,NY,Full Time,3796
TG-108818,Applicant 8818,99538.0,635,Hoboken,,Full Time,2928
TG-108819,Applicant 8819,93024.0,764, Newark,NY,Full Time,4868
TG-108820,Applicant 8820,96425.0,667, Newark,NJ,Full Time,3480
TG-108821,Applicant 8821,125282.0,611,New York,ny,Part Time,2774
TG-108822,Applicant 8822,92955.0,604,New York,ny,Part Time,3801
TG-108823,Applicant 8823,65530.0,606, Newark,NJ,Full Time,2162
TG-108824,Applicant 8824,111508.0,639,Hoboken,NY,Full Time,2529
TG-108825,Applicant 8825,44014.0,543,Brooklyn,NJ, full time ,4724
TG-108826,Applicant 8826,52558.0,608,Queens,,Unemployed,5402
TG-108827,Applicant 8827,95075.0,556,Brooklyn,NJ, full time ,2448
TG-108828,Applicant 8828,100492.0,790,Hoboken,ny,Unemployed,2753
